antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"french fries, turkey",eggs,0.010665244634048793,0.17970937208372217,0.0038661511798426876,0.3625,2.017145771513353,1.0,0.0019495067635384917,1.2867303967314163,0.509685933209113,0.02072909220872051,0.22283642125792294,0.1920066765578635
"burgers, turkey",eggs,0.010665244634048793,0.17970937208372217,0.0038661511798426876,0.3625,2.017145771513353,1.0,0.0019495067635384917,1.2867303967314163,0.509685933209113,0.02072909220872051,0.22283642125792294,0.1920066765578635
"cottage cheese, spaghetti",mineral water,0.006932409012131715,0.23836821757099053,0.003332888948140248,0.48076923076923084,2.016918344519016,1.0,0.00168042296844534,1.4668463957892037,0.507713787085515,0.013774104683195593,0.3182653597059339,0.24737566683875412
"herb & pepper, milk",eggs,0.009198773496867084,0.17970937208372217,0.003332888948140248,0.36231884057971014,2.016137702662022,1.0,0.0016797831390778792,1.286364848323254,0.508681377825619,0.017959770114942528,0.22261557340945973,0.19043241732249602
meatballs,milk,0.020930542594320756,0.12958272230369283,0.005465937874950006,0.2611464968152866,2.0152879347854578,1.0,0.002753701186284525,1.1780647637786226,0.5145630745523141,0.03768382352941176,0.15115023320745366,0.15166378338706718
"french fries, frozen smoothie",green tea,0.014531395813891481,0.13211571790427942,0.0038661511798426876,0.26605504587155965,2.0138031272276176,1.0,0.0019463253897391737,1.1824923343554192,0.5108505000746381,0.027077497665732957,0.1543285559266619,0.1476592081022783
"cake, milk",mineral water,0.013331555792560993,0.23836821757099053,0.006399146780429276,0.48,2.013691275167785,1.0,0.0032213275887082986,1.464676504671172,0.5102013241453858,0.02608695652173913,0.3172553824610537,0.2534228187919463
"frozen vegetables, milk",spaghetti,0.023596853752832957,0.17411011865084655,0.008265564591387815,0.3502824858757062,2.011844507315216,1.0,0.004157113584695395,1.2711522521634795,0.515098395024753,0.04363124560168895,0.2133121753920375,0.19887784324413182
"cooking oil, spaghetti",mineral water,0.01586455139314758,0.23836821757099053,0.007598986801759766,0.4789915966386554,2.0094608313123907,1.0,0.0038173819636118022,1.4618416469201956,0.5104521667213279,0.030810810810810815,0.31593137867784954,0.255435395634764
"chicken, french fries",spaghetti,0.011065191307825623,0.17411011865084655,0.0038661511798426876,0.3493975903614458,2.0067621173822396,1.0,0.0019395894083428524,1.269423336147773,0.5072981842861259,0.021323529411764703,0.21224073047638498,0.18580139854978875
extra dark chocolate,mineral water,0.011998400213304892,0.23836821757099053,0.005732568990801226,0.47777777777777775,2.0043686303753416,1.0,0.0028725317182523467,1.4584438386938479,0.5071750666043249,0.023433242506811988,0.31433767042028893,0.25091349739000746
"french fries, ground beef",milk,0.01386481802426343,0.12958272230369283,0.0035995200639914677,0.25961538461538464,2.0034722222222223,1.0,0.0018028792001621044,1.1756285309144927,0.507908611599297,0.025738798856053388,0.14939117782202485,0.1436965811965812
"escalope, mineral water",chocolate,0.017064391414478068,0.1638448206905746,0.005599253432875617,0.32812500000000006,2.00265713995118,1.0,0.0028033412813766767,1.2445100343210052,0.5093552408078381,0.03193916349809886,0.1964709223533164,0.1811495626525631
"cake, pancakes",spaghetti,0.011865084655379284,0.17411011865084655,0.0041327822956939075,0.348314606741573,2.000542010083108,1.0,0.0020669509985434815,1.267313783449563,0.5061408700799053,0.022727272727272728,0.21092943747676177,0.18602560352392586
olive oil,spaghetti,0.0658578856152513,0.17411011865084655,0.022930275963204905,0.3481781376518219,1.999758201015556,1.0,0.01146375168463962,1.267048451510813,0.5351857444880701,0.10565110565110565,0.2107641986321737,0.23993899225623253
olive oil,milk,0.0658578856152513,0.12958272230369283,0.017064391414478068,0.2591093117408907,1.9995668182802688,1.0,0.008530347311288593,1.1748255059616823,0.5351345083487942,0.09566517189835576,0.14880976372620938,0.1953982772696223
"herb & pepper, milk",spaghetti,0.009198773496867084,0.17411011865084655,0.003199573390214638,0.3478260869565218,1.9977362008123047,1.0,0.0015979738452328476,1.2663644847353686,0.5040702368137783,0.017764618800888234,0.21033793030845357,0.18310140488714297
"milk, pancakes",mineral water,0.01653112918277563,0.23836821757099053,0.007865617917610986,0.47580645161290325,1.996098542253013,1.0,0.0039251221198769734,1.452959092633803,0.50741080270102,0.03184025903939558,0.311749377480901,0.254402107238219
"ground beef, whole wheat rice",mineral water,0.008132249033462205,0.23836821757099053,0.0038661511798426876,0.4754098360655738,1.9944346646129023,1.0,0.0019276814728928914,1.4518605852552997,0.5026928068223954,0.015934065934065933,0.311228632999802,0.2458145377195878
"cottage cheese, mineral water",spaghetti,0.009598720170643914,0.17411011865084655,0.003332888948140248,0.34722222222222227,1.9942679087970054,1.0,0.0016616546403331622,1.2651930097263628,0.5033948041459146,0.018477457501847747,0.20960676172540585,0.18318232091202996
"eggs, ground beef",chocolate,0.019997333688841486,0.1638448206905746,0.006532462338354886,0.32666666666666666,1.9937564415513966,1.0,0.003256002785817066,1.2418146227367703,0.5086049655884664,0.03684210526315789,0.1947268282312925,0.18326823976132356
ham,spaghetti,0.026529796027196375,0.17411011865084655,0.009198773496867084,0.34673366834170855,1.9914619036992005,1.0,0.004579667562789166,1.264246818372935,0.5114243070193197,0.04805013927576602,0.20901521327379433,0.19978337322139025
"mineral water, salmon",milk,0.017064391414478068,0.12958272230369283,0.004399413411545127,0.25781250000000006,1.989559220679013,1.0,0.002188163117601296,1.1727727531066034,0.5060108750601089,0.030927835051546393,0.14731989010568242,0.14588155864197533
"chocolate, ground beef",mineral water,0.023063591521130515,0.23836821757099053,0.010931875749900012,0.47398843930635837,1.988471634920019,1.0,0.005434248548222722,1.4479373446177872,0.508836803706465,0.04364023416711016,0.309362381102222,0.25992486842275414
"salmon, spaghetti",milk,0.013464871350486601,0.12958272230369283,0.0034662045060658577,0.25742574257425743,1.9865745833842645,1.0,0.001721389821000803,1.1721619339643603,0.5033991683991684,0.024832855778414518,0.14687555445696202,0.14208735688383653
"chocolate, tomatoes",milk,0.013998133582189041,0.12958272230369283,0.0035995200639914677,0.2571428571428571,1.9843915343915344,1.0,0.0017856038072406682,1.1717155661296441,0.5031097890751758,0.025714285714285717,0.14655055466818367,0.14246031746031745
"pancakes, tomatoes",mineral water,0.009865351286495135,0.23836821757099053,0.004666044527396347,0.47297297297297297,1.9842115605538424,1.0,0.0023144583255228237,1.44514748460889,0.5009636653907558,0.019157088122605366,0.30802910384566257,0.24627395852228068
"eggs, mineral water",milk,0.05092654312758299,0.12958272230369283,0.013064924676709772,0.25654450261780104,1.979773985736755,1.0,0.006465724580721148,1.1707725354929202,0.5214473484294687,0.07802547770700638,0.1458631205599825,0.17868377394264537
"ground beef, olive oil",mineral water,0.014131449140114652,0.23836821757099053,0.006665777896280496,0.4716981132075472,1.9788632814148834,1.0,0.00329728955305626,1.441660159597768,0.5017498309668695,0.02711496746203905,0.30635525068612135,0.24983115951205098
"eggs, red wine",mineral water,0.007065724570057326,0.23836821757099053,0.003332888948140248,0.4716981132075472,1.9788632814148834,1.0,0.00164864477652813,1.441660159597768,0.49817937701396353,0.013766519823788547,0.30635525068612135,0.24284010805791229
light cream,milk,0.01559792027729636,0.12958272230369283,0.003999466737768298,0.25641025641025644,1.9787379972565162,1.0,0.001978245765960264,1.1705611665571027,0.5024647887323943,0.028328611898017,0.14570888854852712,0.14363722697056033
"chocolate, whole wheat rice",spaghetti,0.011998400213304892,0.17411011865084655,0.0041327822956939075,0.34444444444444444,1.9783137655266292,1.0,0.00204373941093505,1.2598320223970136,0.5005245036802313,0.022710622710622713,0.20624338624338626,0.18409052237536158
extra dark chocolate,spaghetti,0.011998400213304892,0.17411011865084655,0.0041327822956939075,0.34444444444444444,1.9783137655266292,1.0,0.00204373941093505,1.2598320223970136,0.5005245036802313,0.022710622710622713,0.20624338624338626,0.18409052237536158
"ground beef, tomatoes",green tea,0.011731769097453673,0.13211571790427942,0.0030662578322890282,0.26136363636363635,1.9782932758462526,1.0,0.001516306735691696,1.1749817972988217,0.5003841664760498,0.021780303030303032,0.148922985616534,0.1422862581414549
"frozen vegetables, tomatoes",milk,0.0161311825089988,0.12958272230369283,0.0041327822956939075,0.25619834710743805,1.9771026765976265,1.0,0.002042459752200129,1.1702276733472574,0.5023122650581344,0.029190207156308854,0.1454654314064777,0.1440456756113322
light cream,mineral water,0.01559792027729636,0.23836821757099053,0.007332355685908546,0.4700854700854701,1.9720979368630376,1.0,0.003614307231595002,1.4372728797450665,0.5007362355953905,0.02972972972972973,0.30423789797148804,0.2504230482418402
"burgers, whole wheat rice",spaghetti,0.008932142381015865,0.17411011865084655,0.0030662578322890282,0.34328358208955223,1.97164636236886,1.0,0.0015110814625241009,1.2576050465998472,0.49725117263805546,0.017037037037037038,0.20483779648970643,0.18044730406162143
"chicken, frozen vegetables",spaghetti,0.008932142381015865,0.17411011865084655,0.0030662578322890282,0.34328358208955223,1.97164636236886,1.0,0.0015110814625241009,1.2576050465998472,0.49725117263805546,0.017037037037037038,0.20483779648970643,0.18044730406162143
french wine,spaghetti,0.022530329289428077,0.17411011865084655,0.007732302359685375,0.3431952662721893,1.9711391212156908,1.0,0.00380954405386041,1.25743594547754,0.5040352164343361,0.04093154551870148,0.204730862357981,0.19380283987422636
"chocolate, pancakes",mineral water,0.01986401813091588,0.23836821757099053,0.009332089054792695,0.4697986577181208,1.970894704442743,1.0,0.004597138459128438,1.436495387112942,0.502599875641225,0.037493304767005894,0.30386132181754316,0.2544742729306488
"chocolate, frozen vegetables",spaghetti,0.022930275963204905,0.17411011865084655,0.007865617917610986,0.34302325581395354,1.9701511805976,1.0,0.0038732248489607253,1.2571067220535788,0.5039811660665433,0.041578576462297394,0.20452258948514376,0.19409968303714523
"cake, chicken",mineral water,0.006532462338354886,0.23836821757099053,0.0030662578322890282,0.46938775510204084,1.9691708898324431,1.0,0.0015091264283457492,1.4353829745777489,0.4954082942425728,0.012679162072767366,0.30332181883780995,0.24112564488882804
"frozen vegetables, milk",mineral water,0.023596853752832957,0.23836821757099053,0.011065191307825623,0.46892655367231634,1.9672360621342533,1.0,0.0054404513384794925,1.434136441382284,0.5035549077796714,0.04410201912858661,0.30271627500368364,0.25767356766389865
almonds,milk,0.020397280362618318,0.12958272230369283,0.005199306759098787,0.25490196078431376,1.9670983619785367,1.0,0.0025561716421190505,1.1681916095397806,0.5018738746283656,0.03591160220994476,0.14397604653746937,0.14751270878721862
parmesan cheese,spaghetti,0.01986401813091588,0.17411011865084655,0.006799093454206106,0.3422818791946308,1.9658930902288865,1.0,0.003340566900549775,1.2556897175614679,0.5012828308690178,0.03632478632478633,0.20362491942516964,0.19066620759118985
"chocolate, pancakes",spaghetti,0.01986401813091588,0.17411011865084655,0.006799093454206106,0.3422818791946308,1.9658930902288865,1.0,0.003340566900549775,1.2556897175614679,0.5012828308690178,0.03632478632478633,0.20362491942516964,0.19066620759118985
"mineral water, shrimp",chocolate,0.023596853752832957,0.1638448206905746,0.007598986801759766,0.3220338983050847,1.965481099419398,1.0,0.0037327645297651375,1.2333288894814025,0.5030900572019891,0.04225352112676056,0.1891862677274299,0.1842065341810208
"burgers, frozen vegetables",mineral water,0.010531929076123183,0.23836821757099053,0.004932675643247567,0.4683544303797469,1.9648358961289047,1.0,0.0024221984817879953,1.4325931145688513,0.49627841260824296,0.02021857923497268,0.30196509404489436,0.2445239713419987
"burgers, french fries",milk,0.021997067057725635,0.12958272230369283,0.005599253432875617,0.2545454545454546,1.9643471754582869,1.0,0.002748813600838646,1.1676329334950464,0.5019668172612557,0.038356164383561646,0.14356646569849207,0.14887766554433224
light cream,spaghetti,0.01559792027729636,0.17411011865084655,0.005332622317024397,0.3418803418803419,1.9635868640462821,1.0,0.002616866566837882,1.2549235859461163,0.49850352112676055,0.028922631959508314,0.2031387319522913,0.18625410662164107
"burgers, frozen vegetables",spaghetti,0.010531929076123183,0.17411011865084655,0.0035995200639914677,0.34177215189873417,1.9629654757981663,1.0,0.0017658046429253596,1.2547173197419832,0.49578829705480204,0.019882179675994108,0.20300773388093704,0.18122298253435942
"cake, frozen vegetables",mineral water,0.010265297960271964,0.23836821757099053,0.004799360085321957,0.4675324675324675,1.9613876056829078,1.0,0.0023524393076968042,1.4303816401715543,0.4952406609195403,0.019682886823400764,0.3008858811414386,0.2438333478601935
"milk, tomatoes",mineral water,0.013998133582189041,0.23836821757099053,0.006532462338354886,0.4666666666666667,1.9577554064131246,1.0,0.0031957521870478595,1.4280595920543928,0.4961562234412424,0.026572668112798264,0.2997491102164654,0.2470357941834452
"cake, pancakes",green tea,0.011865084655379284,0.13211571790427942,0.0030662578322890282,0.25842696629213485,1.9560652615109018,1.0,0.0014986936550485444,1.1703288046442293,0.49463854149557707,0.021759697256386,0.14553927406410194,0.14081792310570415
"ground beef, tomatoes",mineral water,0.011731769097453673,0.23836821757099053,0.005465937874950006,0.4659090909090909,1.9545772320520642,1.0,0.002669456986235546,1.4260339756117624,0.4941779931761276,0.0223433242506812,0.29875443565711374,0.24441986983933292
"chocolate, milk",spaghetti,0.03212904946007199,0.17411011865084655,0.010931875749900012,0.34024896265560167,1.954217051209547,1.0,0.005337883136267961,1.2518205119820502,0.5044950614795404,0.05597269624573379,0.20116343323319907,0.2015180494748146
"frozen vegetables, shrimp",chocolate,0.01666444474070124,0.1638448206905746,0.005332622317024397,0.32,1.95306753458096,1.0,0.002602239356576213,1.2296399695726845,0.4962547451193058,0.030441400304413998,0.18675382653061223,0.17627339300244102
"cake, whole wheat rice",mineral water,0.007732302359685375,0.23836821757099053,0.0035995200639914677,0.46551724137931033,1.9529333487618608,1.0,0.0017563849327933007,1.4249884961575014,0.4917521310104946,0.014843320505772403,0.2982399488160698,0.24030895626012497
"mineral water, pancakes",spaghetti,0.03372883615517931,0.17411011865084655,0.011465137981602452,0.33992094861660077,1.9523331053392974,1.0,0.0055926063166692195,1.2511984430020109,0.5048192925714872,0.05838424983027834,0.2007662688576469,0.20288543602346118
"chocolate, low fat yogurt",milk,0.014798026929742702,0.12958272230369283,0.0037328356219170776,0.25225225225225223,1.9466503540577613,1.0,0.0018152670076376609,1.1640520219793986,0.49360139184225793,0.02654028436018958,0.14093186462615165,0.14052941830719606
"mineral water, whole wheat rice",milk,0.020130649246767097,0.12958272230369283,0.005065991201173177,0.25165562913907286,1.9420461668438123,1.0,0.0024574068700363126,1.1631239728508174,0.4950447547440029,0.035023041474654376,0.1402464196924775,0.14537513967241708
"cooking oil, milk",eggs,0.011465137981602452,0.17970937208372217,0.003999466737768298,0.34883720930232565,1.941118625353668,1.0,0.0019390739902412873,1.2597320357285697,0.4904562823106317,0.021367521367521368,0.20618038468661543,0.18554620109033196
"pancakes, tomatoes",spaghetti,0.009865351286495135,0.17411011865084655,0.003332888948140248,0.33783783783783783,1.940368776126816,1.0,0.0016152314651162985,1.247262269792599,0.4894627709707822,0.01845018450184502,0.198244006718583,0.17849012871983774
"cereals, mineral water",spaghetti,0.010265297960271964,0.17411011865084655,0.0034662045060658577,0.3376623376623376,1.9393607923470095,1.0,0.0016789122602166129,1.2469317816448,0.48938992042440316,0.01915991156963891,0.19803150844313067,0.1787852270241244
"escalope, french fries",chocolate,0.01639781362485002,0.1638448206905746,0.005199306759098787,0.3170731707317073,1.9352041120085732,1.0,0.0025126099260177745,1.2243700839888016,0.4913151364764268,0.029702970297029705,0.1832534843205575,0.17440314354323364
"burgers, frozen vegetables",chocolate,0.010531929076123183,0.1638448206905746,0.003332888948140248,0.31645569620253167,1.9314354574574368,1.0,0.0016072869171369962,1.2232640586193446,0.48738345459444893,0.019485580670303974,0.18251501549987084,0.16839871872779147
"french fries, low fat yogurt",milk,0.013331555792560993,0.12958272230369283,0.003332888948140248,0.25,1.929269547325103,1.0,0.0016053496559966295,1.160556370261743,0.4881772733414404,0.023877745940783193,0.13834431000153163,0.13786008230452676
"frozen vegetables, mineral water",spaghetti,0.03572856952406346,0.17411011865084655,0.011998400213304892,0.33582089552238803,1.9287844849260587,1.0,0.005777694734245183,1.2434746528178264,0.4993809238520976,0.060646900269541774,0.19580186235890762,0.20236680304450183
"frozen smoothie, mineral water",spaghetti,0.020263964804692707,0.17411011865084655,0.006799093454206106,0.3355263157894737,1.9270925687112113,1.0,0.00327093213772448,1.2429233857927853,0.49103386081606415,0.03624733475479744,0.19544518074848136,0.18728842588861128
black tea,eggs,0.014264764698040262,0.17970937208372217,0.004932675643247567,0.34579439252336447,1.924186749493885,1.0,0.002369163736440705,1.253872816957739,0.48725043680412894,0.02609308885754584,0.20247094723187986,0.18662123186999083
cereals,green tea,0.025729902679642713,0.13211571790427942,0.006532462338354886,0.2538860103626943,1.9216942116352878,1.0,0.003133137774226646,1.1632060169755143,0.49229248349586147,0.043171806167400885,0.14030706048088634,0.1516655077040515
"grated cheese, milk",mineral water,0.007865617917610986,0.23836821757099053,0.0035995200639914677,0.45762711864406774,1.9198327835286086,1.0,0.0017246067408760908,1.4042585988534861,0.4829197646988563,0.014835164835164836,0.2878804510675918,0.23636389489250367
"escalope, spaghetti",chocolate,0.013998133582189041,0.1638448206905746,0.004399413411545127,0.3142857142857143,1.9181913286063,1.0,0.0021058917247686534,1.2193929698262453,0.4854712621072816,0.025365103766333587,0.17991982507288629,0.17056840636987097
"ground beef, spaghetti",milk,0.03919477403012932,0.12958272230369283,0.009732035728569524,0.24829931972789115,1.9161452646902384,1.0,0.004653070209667285,1.1579306771163542,0.49762312515799895,0.0611902766135792,0.13639044222375732,0.1617011001931637
soup,mineral water,0.05052659645380616,0.23836821757099053,0.023063591521130515,0.45646437994722955,1.9149548735929356,1.0,0.01101965678450801,1.4012545900028865,0.5032205021321218,0.08676028084252758,0.2863538095543793,0.2766102660362546
"mineral water, turkey",spaghetti,0.019197440341287828,0.17411011865084655,0.006399146780429276,0.33333333333333337,1.9144971924451253,1.0,0.0030566781648151044,1.2388348220237302,0.48701916542068774,0.034236804564907276,0.1927898843153081,0.18504338948443086
"low fat yogurt, milk",spaghetti,0.013198240234635382,0.17411011865084655,0.004399413411545127,0.3333333333333333,1.914497192445125,1.0,0.002101466238310384,1.23883482202373,0.4840583626047014,0.024052478134110787,0.19278988431530802,0.17930066360387953
"frozen smoothie, ground beef",mineral water,0.007598986801759766,0.23836821757099053,0.0034662045060658577,0.45614035087719296,1.913595510027866,1.0,0.0016548475667849004,1.4004197289823723,0.48107923779605666,0.014293567894447497,0.28592836897073765,0.23534086895090073
"frozen vegetables, honey",mineral water,0.007598986801759766,0.23836821757099053,0.0034662045060658577,0.45614035087719296,1.913595510027866,1.0,0.0016548475667849004,1.4004197289823723,0.48107923779605666,0.014293567894447497,0.28592836897073765,0.23534086895090073
"burgers, green tea",eggs,0.0174643380882549,0.17970937208372217,0.005999200106652446,0.34351145038167935,1.9114832264933062,1.0,0.002860694874954325,1.2495124681050278,0.4853218754711291,0.03138075313807531,0.19968785784381224,0.1884471198495934
"frozen vegetables, pancakes",mineral water,0.013464871350486601,0.23836821757099053,0.0061325156645780565,0.45544554455445546,1.9106806653819746,1.0,0.002922918280939869,1.3986329095514538,0.48313160987074033,0.024959305480195332,0.2850161088225049,0.24058630695284294
frozen vegetables,milk,0.09532062391681109,0.12958272230369283,0.023596853752832957,0.24755244755244757,1.9103815937149273,1.0,0.011244947814006083,1.1567813263064306,0.526754984089876,0.11721854304635763,0.13553238001086065,0.21482560649227317
"pancakes, spaghetti",mineral water,0.025196640447940274,0.23836821757099053,0.011465137981602452,0.455026455026455,1.908922505119373,1.0,0.005459059709249805,1.3975573483406096,0.4884516055162587,0.045478582760444204,0.28446585666960245,0.2515624445154646
chicken,milk,0.05999200106652446,0.12958272230369283,0.014798026929742702,0.24666666666666667,1.9035459533607684,1.0,0.007024100115096418,1.1554211650835937,0.504958085301299,0.08466819221967964,0.134514729157094,0.1804320987654321
shrimp,milk,0.07145713904812692,0.12958272230369283,0.01759765364618051,0.2462686567164179,1.900474479454579,1.0,0.008338043040290713,1.1548110416960906,0.5102786660575606,0.09593023255813954,0.13405746577268352,0.19103556292611018
"cooking oil, green tea",mineral water,0.007065724570057326,0.23836821757099053,0.003199573390214638,0.4528301886792453,1.899708750158288,1.0,0.0015153292186025201,1.3919477403012932,0.4769736842105263,0.013208585580627409,0.2815822239249114,0.2331265037355958
"milk, turkey",eggs,0.011331822423676844,0.17970937208372217,0.0038661511798426876,0.34117647058823525,1.8984901378949204,1.0,0.001829716487519479,1.2450839888014928,0.47869006435293665,0.020655270655270654,0.19684133038881074,0.18134491185198112
"milk, salmon",mineral water,0.009732035728569524,0.23836821757099053,0.004399413411545127,0.452054794520548,1.8964558242162364,1.0,0.002079605401588814,1.3899780029329425,0.4773461594947863,0.018052516411378557,0.280564154331985,0.23525558517973708
"milk, shrimp",chocolate,0.01759765364618051,0.1638448206905746,0.005465937874950006,0.31060606060606055,1.8957331656680716,1.0,0.002582653468716724,1.2128844359213642,0.48096342952844634,0.031060606060606056,0.17551914231601723,0.1719832581305323
"fresh bread, frozen vegetables",mineral water,0.006799093454206106,0.23836821757099053,0.0030662578322890282,0.45098039215686275,1.8919485019958768,1.0,0.0014455700445113297,1.3872578894242673,0.47467172454041445,0.012665198237885464,0.2791534958110673,0.231921963416239
"french fries, mineral water",milk,0.03372883615517931,0.12958272230369283,0.008265564591387815,0.24505928853754938,1.8911416906585987,1.0,0.0038948901822644594,1.152961106058459,0.4876673431602933,0.0533104041272571,0.13266805380918334,0.15442264838400102
"low fat yogurt, pancakes",mineral water,0.009465404612718305,0.23836821757099053,0.004266097853619517,0.4507042253521126,1.8907899297350093,1.0,0.0020098462274976228,1.3865604244220426,0.4756224764468371,0.017515051997810616,0.2787908969659017,0.23430065853735382
"chicken, milk",mineral water,0.014798026929742702,0.23836821757099053,0.006665777896280496,0.45045045045045046,1.8897252957655644,1.0,0.003138398593470211,1.3859201286822962,0.47789445196211106,0.02704164413196323,0.27845769802710113,0.23920732813350262
herb & pepper,spaghetti,0.04946007199040128,0.17411011865084655,0.01626449806692441,0.32884097035040427,1.8886953434903389,1.0,0.007652999064196229,1.2305427549419112,0.4950175890373162,0.07845659163987137,0.18735046305058636,0.21112798900368607
"eggs, spaghetti",milk,0.036528462871617116,0.12958272230369283,0.008932142381015865,0.2445255474452555,1.8870227689165244,1.0,0.00419868472054235,1.1521465414917302,0.4878864292072226,0.056827820186598814,0.132054852410302,0.15672779429875944
"french fries, milk",chocolate,0.023730169310758567,0.1638448206905746,0.007332355685908546,0.3089887640449438,1.8858622612702387,1.0,0.003444290350230332,1.2100457066429082,0.4811565056546621,0.040680473372781065,0.173584936081174,0.1768702974008283
"herb & pepper, milk",mineral water,0.009198773496867084,0.23836821757099053,0.0041327822956939075,0.4492753623188406,1.8847955776026977,1.0,0.001940087053406433,1.3829629733579383,0.47379683322337585,0.016976998904709748,0.2769148420713501,0.23330658496255227
"olive oil, pancakes",chocolate,0.010798560191974404,0.1638448206905746,0.003332888948140248,0.30864197530864196,1.8837456930757714,1.0,0.0015636007897698251,1.2094387415011332,0.47426415094339625,0.019455252918287938,0.17317019400352732,0.16449185828084661
"milk, mineral water",spaghetti,0.04799360085321957,0.17411011865084655,0.01573123583522197,0.3277777777777778,1.882588905904373,1.0,0.007375064296186541,1.2285965177094844,0.4924510881303716,0.07622739018087855,0.18606313335126895,0.2090649991492258
"milk, spaghetti",chocolate,0.03546193840821224,0.1638448206905746,0.010931875749900012,0.3082706766917293,1.8814795328435,1.0,0.005121620810066277,1.2087895526973216,0.48572825189205576,0.058032554847841464,0.1727261393279116,0.18749579400086872
"burgers, french fries",green tea,0.021997067057725635,0.13211571790427942,0.005465937874950006,0.24848484848484848,1.8808121579060024,1.0,0.0025597795688300086,1.154846020530596,0.4788480463866798,0.036771300448430494,0.13408369408369408,0.14492859982264622
"olive oil, spaghetti",chocolate,0.022930275963204905,0.1638448206905746,0.007065724570057326,0.308139534883721,1.880679130319602,1.0,0.0033087176164806253,1.2085604272371528,0.4792669081472671,0.039317507418397624,0.17256930024916947,0.17563201317009483
almonds,green tea,0.020397280362618318,0.13211571790427942,0.005065991201173177,0.24836601307189543,1.879912678155689,1.0,0.0023711898627709967,1.1546634361795238,0.47780634902443914,0.034358047016274866,0.1339467686716264,0.14335555951273884
"olive oil, spaghetti",mineral water,0.022930275963204905,0.23836821757099053,0.010265297960271964,0.4476744186046512,1.8780793142916603,1.0,0.004799448950511883,1.3789543850293646,0.4785135726601139,0.04089219330855019,0.2748128503331854,0.24536964778107279
"french fries, grated cheese",chocolate,0.010398613518197574,0.1638448206905746,0.003199573390214638,0.3076923076923077,1.8779495524816925,1.0,0.0014958144228949715,1.2077797034469477,0.47241681260945706,0.018706157443491817,0.17203443877551022,0.16361018964761845
"frozen vegetables, low fat yogurt",mineral water,0.010131982402346354,0.23836821757099053,0.004532728969470737,0.4473684210526316,1.8767955963734841,1.0,0.002117586383762794,1.3781908443953508,0.47195880372350957,0.018579234972677595,0.27441108459929797,0.23319204050394443
"frozen vegetables, pancakes",spaghetti,0.013464871350486601,0.17411011865084655,0.004399413411545127,0.32673267326732675,1.8765863569511623,1.0,0.0020550430630935207,1.226689382592125,0.4734930384930385,0.024017467248908297,0.1847977049520933,0.17600033357087624
"grated cheese, ground beef",mineral water,0.011331822423676844,0.23836821757099053,0.005065991201173177,0.44705882352941173,1.8754967758915646,1.0,0.0023648448882103456,1.3774191809886343,0.47215834894680064,0.020708446866485014,0.27400459220971773,0.2341558099749967
"milk, shrimp",mineral water,0.01759765364618051,0.23836821757099053,0.007865617917610986,0.44696969696969696,1.8751228730255576,1.0,0.0036708965845392953,1.3771971956250584,0.4750615841442967,0.03170338527673294,0.27388757167332345,0.23998372991661582
"avocado, milk",mineral water,0.007465671243834155,0.23836821757099053,0.003332888948140248,0.44642857142857145,1.8728527484819433,1.0,0.0015533102007765007,1.375850961807243,0.46956077904633986,0.013743815283122596,0.2731770898452152,0.23020533716842442
"spaghetti, tomatoes",mineral water,0.020930542594320756,0.23836821757099053,0.009332089054792695,0.44585987261146504,1.8704669488023487,1.0,0.00434291292379076,1.3744389636937302,0.475322906940554,0.037333333333333336,0.27243040512140715,0.24250488037732087
"chicken, milk",chocolate,0.014798026929742702,0.1638448206905746,0.004532728969470737,0.3063063063063063,1.8694903202633062,1.0,0.00210814890059275,1.2053665571863146,0.4720807132054445,0.026033690658499233,0.17037685006435002,0.166985537205228
"herb & pepper, mineral water",milk,0.017064391414478068,0.12958272230369283,0.0041327822956939075,0.24218750000000003,1.8689798739711938,1.0,0.0019215320017500759,1.1485918715992507,0.47302056763343153,0.02899906454630496,0.12936872989738096,0.1370402520576132
"burgers, milk",chocolate,0.01786428476203173,0.1638448206905746,0.005465937874950006,0.3059701492537313,1.8674386408073542,1.0,0.0025389673413495533,1.2047827314780966,0.4729561955589692,0.03101361573373676,0.1699748229515686,0.16966530245436767
"milk, turkey",chocolate,0.011331822423676844,0.1638448206905746,0.0034662045060658577,0.30588235294117644,1.8669027904082705,1.0,0.0016095440929610927,1.204630343072901,0.4696757530495393,0.020186335403726708,0.16986982292917163,0.16351888192217487
"burgers, spaghetti",eggs,0.021463804826023197,0.17970937208372217,0.007199040127982935,0.3354037267080745,1.8663674733214146,1.0,0.003341793240170741,1.2342690756497263,0.4743818750630739,0.03711340206185567,0.18980389306635248,0.1877315369445417
"cake, frozen vegetables",spaghetti,0.010265297960271964,0.17411011865084655,0.003332888948140248,0.3246753246753247,1.8647699926413557,1.0,0.0015455967022910033,1.2229523243054772,0.4685506465517241,0.018409425625920472,0.18230663605966269,0.17190887213858116
"burgers, ground beef",mineral water,0.011998400213304892,0.23836821757099053,0.005332622317024397,0.4444444444444445,1.8645289584886902,1.0,0.0024725850444755173,1.370937208372217,0.4693023883416544,0.02176278563656148,0.27057198980881814,0.23340790454884416
